"","x","spp","year","season","season_year","lat","lon","response","swept","predtf","svspp","year_orig"
"245",245,"Yellowtail",13,"SPRING","SPRING_1989",42.15,-66.966667,0.255,0.0384,FALSE,1,1989
"246",246,"Yellowtail",16,"SPRING","SPRING_1990",40.866667,-66.916667,0,0.0384,FALSE,1,1990
"247",247,"Yellowtail",16,"SPRING","SPRING_1990",40.916667,-68.733333,1.955,0.0384,FALSE,1,1990
"248",248,"Yellowtail",16,"SPRING","SPRING_1990",40.516667,-68.616667,5.44,0.0384,FALSE,1,1990
"249",249,"Yellowtail",16,"SPRING","SPRING_1990",40.883333,-67.55,1.53,0.0384,FALSE,1,1990
"250",250,"Yellowtail",16,"SPRING","SPRING_1990",40.666667,-67.45,0,0.0384,FALSE,1,1990
"251",251,"Yellowtail",16,"SPRING","SPRING_1990",40.416667,-68.7,0.765,0.0384,FALSE,1,1990
"252",252,"Yellowtail",16,"SPRING","SPRING_1990",40.75,-67.783333,0.255,0.0384,FALSE,1,1990
"253",253,"Yellowtail",16,"SPRING","SPRING_1990",40.833333,-68.066667,1.785,0.0384,FALSE,1,1990
"254",254,"Yellowtail",16,"SPRING","SPRING_1990",40.633333,-68.55,8.925,0.0384,FALSE,1,1990
"255",255,"Yellowtail",16,"SPRING","SPRING_1990",40.5,-67.85,0,0.0384,FALSE,1,1990
"256",256,"Yellowtail",16,"SPRING","SPRING_1990",40.3,-68.35,0,0.0384,FALSE,1,1990
"257",257,"Yellowtail",16,"SPRING","SPRING_1990",40.533333,-67.183333,0,0.0384,FALSE,1,1990
"258",258,"Yellowtail",16,"SPRING","SPRING_1990",40.5,-67.15,0,0.0384,FALSE,1,1990
"259",259,"Yellowtail",16,"SPRING","SPRING_1990",41.333333,-66.383333,0,0.0384,FALSE,1,1990
"260",260,"Yellowtail",16,"SPRING","SPRING_1990",41.583333,-66.65,0.935,0.0384,FALSE,1,1990
"261",261,"Yellowtail",16,"SPRING","SPRING_1990",41.983333,-66.25,0,0.0384,FALSE,1,1990
"262",262,"Yellowtail",16,"SPRING","SPRING_1990",41.466667,-66.783333,0.85,0.0384,FALSE,1,1990
"263",263,"Yellowtail",16,"SPRING","SPRING_1990",41.783333,-66.833333,0,0.0384,FALSE,1,1990
"264",264,"Yellowtail",16,"SPRING","SPRING_1990",41.683333,-66.116667,1.445,0.0384,FALSE,1,1990
"265",265,"Yellowtail",16,"SPRING","SPRING_1990",40.983333,-66.816667,0,0.0384,FALSE,1,1990
"266",266,"Yellowtail",16,"SPRING","SPRING_1990",41.916667,-66.966667,0,0.0384,FALSE,1,1990
"267",267,"Yellowtail",16,"SPRING","SPRING_1990",41.616667,-66.966667,0,0.0384,FALSE,1,1990
"268",268,"Yellowtail",16,"SPRING","SPRING_1990",42.05,-66.55,2.125,0.0384,FALSE,1,1990
"269",269,"Yellowtail",16,"SPRING","SPRING_1990",41.633333,-65.866667,0,0.0384,FALSE,1,1990
"270",270,"Yellowtail",16,"SPRING","SPRING_1990",41.866667,-65.883333,0.51,0.0384,FALSE,1,1990
"271",271,"Yellowtail",16,"SPRING","SPRING_1990",40.85,-66.716667,0,0.0384,FALSE,1,1990
"272",272,"Yellowtail",16,"SPRING","SPRING_1990",41.3,-67.7,0.595,0.0384,FALSE,1,1990
"273",273,"Yellowtail",16,"SPRING","SPRING_1990",41.216667,-68.15,0,0.0384,FALSE,1,1990
"274",274,"Yellowtail",16,"SPRING","SPRING_1990",41.033333,-68.416667,0,0.0384,FALSE,1,1990
"275",275,"Yellowtail",16,"SPRING","SPRING_1990",41.383333,-67.15,0,0.0384,FALSE,1,1990
"276",276,"Yellowtail",16,"SPRING","SPRING_1990",41.216667,-67.266667,0.51,0.0384,FALSE,1,1990
"277",277,"Yellowtail",16,"SPRING","SPRING_1990",41.083333,-67.85,0,0.0384,FALSE,1,1990
"278",278,"Yellowtail",16,"SPRING","SPRING_1990",41.716667,-67.05,0,0.0384,FALSE,1,1990
"279",279,"Yellowtail",16,"SPRING","SPRING_1990",41.5,-67.466667,0,0.0384,FALSE,1,1990
"280",280,"Yellowtail",16,"SPRING","SPRING_1990",41.116667,-67.633333,0.255,0.0384,FALSE,1,1990
"281",281,"Yellowtail",16,"SPRING","SPRING_1990",41.933333,-67.283333,0,0.0384,FALSE,1,1990
"282",282,"Yellowtail",16,"SPRING","SPRING_1990",41.583333,-68.416667,0,0.0384,FALSE,1,1990
"283",283,"Yellowtail",16,"SPRING","SPRING_1990",41.716667,-67.866667,0,0.0384,FALSE,1,1990
"284",284,"Yellowtail",16,"SPRING","SPRING_1990",41.633333,-68.15,0,0.0384,FALSE,1,1990
"285",285,"Yellowtail",16,"SPRING","SPRING_1990",41.633333,-68.283333,0,0.0384,FALSE,1,1990
"286",286,"Yellowtail",16,"SPRING","SPRING_1990",41.75,-67.916667,0,0.0384,FALSE,1,1990
"287",287,"Yellowtail",16,"SPRING","SPRING_1990",42.116667,-67.133333,0,0.0384,FALSE,1,1990
"288",288,"Yellowtail",16,"SPRING","SPRING_1990",42.1,-66.583333,0,0.0384,FALSE,1,1990
"289",289,"Yellowtail",16,"SPRING","SPRING_1990",42.15,-66.783333,0,0.0384,FALSE,1,1990
"290",290,"Yellowtail",16,"SPRING","SPRING_1990",42.116667,-66.15,0,0.0384,FALSE,1,1990
"291",291,"Yellowtail",19,"SPRING","SPRING_1991",40.7,-68.466667,3.23,0.0384,FALSE,1,1991
"292",292,"Yellowtail",19,"SPRING","SPRING_1991",40.983333,-67.166667,1.105,0.0384,FALSE,1,1991
"293",293,"Yellowtail",19,"SPRING","SPRING_1991",40.666667,-68.75,2.38,0.0384,FALSE,1,1991
"294",294,"Yellowtail",19,"SPRING","SPRING_1991",40.716667,-67.616667,0,0.0384,FALSE,1,1991
"295",295,"Yellowtail",19,"SPRING","SPRING_1991",40.666667,-68.366667,1.7,0.0384,FALSE,1,1991
"296",296,"Yellowtail",19,"SPRING","SPRING_1991",40.716667,-67.983333,0,0.0384,FALSE,1,1991
"297",297,"Yellowtail",19,"SPRING","SPRING_1991",40.7,-68.216667,0.425,0.0384,FALSE,1,1991
"298",298,"Yellowtail",19,"SPRING","SPRING_1991",40.683333,-67.566667,0,0.0384,FALSE,1,1991
"299",299,"Yellowtail",19,"SPRING","SPRING_1991",40.666667,-67.65,0,0.0384,FALSE,1,1991
"300",300,"Yellowtail",19,"SPRING","SPRING_1991",40.466667,-67.966667,0,0.0384,FALSE,1,1991
"301",301,"Yellowtail",19,"SPRING","SPRING_1991",40.433333,-68.2,0,0.0384,FALSE,1,1991
"302",302,"Yellowtail",19,"SPRING","SPRING_1991",40.283333,-68.433333,0,0.0384,FALSE,1,1991
"303",303,"Yellowtail",19,"SPRING","SPRING_1991",40.266667,-68.283333,0,0.0384,FALSE,1,1991
"304",304,"Yellowtail",19,"SPRING","SPRING_1991",41.466667,-66.5,1.7,0.0384,FALSE,1,1991
"305",305,"Yellowtail",19,"SPRING","SPRING_1991",41.083333,-66.85,0.34,0.0384,FALSE,1,1991
"306",306,"Yellowtail",19,"SPRING","SPRING_1991",40.916667,-66.833333,0,0.0384,FALSE,1,1991
"307",307,"Yellowtail",19,"SPRING","SPRING_1991",41.95,-66.216667,0.765,0.0384,FALSE,1,1991
"308",308,"Yellowtail",19,"SPRING","SPRING_1991",41.416667,-66.35,0.68,0.0384,FALSE,1,1991
"309",309,"Yellowtail",19,"SPRING","SPRING_1991",41.833333,-66.583333,5.695,0.0384,FALSE,1,1991
"310",310,"Yellowtail",19,"SPRING","SPRING_1991",41.966667,-66.833333,0.51,0.0384,FALSE,1,1991
"311",311,"Yellowtail",19,"SPRING","SPRING_1991",41.6,-66.933333,1.36,0.0384,FALSE,1,1991
"312",312,"Yellowtail",19,"SPRING","SPRING_1991",41.583333,-66.183333,1.7,0.0384,FALSE,1,1991
"313",313,"Yellowtail",19,"SPRING","SPRING_1991",41.383333,-66.85,2.21,0.0384,FALSE,1,1991
"314",314,"Yellowtail",19,"SPRING","SPRING_1991",41.566667,-65.983333,0,0.0384,FALSE,1,1991
"315",315,"Yellowtail",19,"SPRING","SPRING_1991",41.866667,-65.8,0,0.0384,FALSE,1,1991
"316",316,"Yellowtail",19,"SPRING","SPRING_1991",41.516667,-65.966667,0,0.0384,FALSE,1,1991
"317",317,"Yellowtail",19,"SPRING","SPRING_1991",41.716667,-65.766667,0,0.0384,FALSE,1,1991
"318",318,"Yellowtail",19,"SPRING","SPRING_1991",41.65,-67.666667,0,0.0384,FALSE,1,1991
"319",319,"Yellowtail",19,"SPRING","SPRING_1991",41.3,-67.816667,0,0.0384,FALSE,1,1991
"320",320,"Yellowtail",19,"SPRING","SPRING_1991",41.083333,-68.55,0,0.0384,FALSE,1,1991
"321",321,"Yellowtail",19,"SPRING","SPRING_1991",41.933333,-67.166667,0,0.0384,FALSE,1,1991
"322",322,"Yellowtail",19,"SPRING","SPRING_1991",41.5,-67.466667,0,0.0384,FALSE,1,1991
"323",323,"Yellowtail",19,"SPRING","SPRING_1991",40.966667,-67.916667,0,0.0384,FALSE,1,1991
"324",324,"Yellowtail",19,"SPRING","SPRING_1991",41.2,-67.85,0,0.0384,FALSE,1,1991
"325",325,"Yellowtail",19,"SPRING","SPRING_1991",40.916667,-68.483333,0.255,0.0384,FALSE,1,1991
"326",326,"Yellowtail",19,"SPRING","SPRING_1991",41.966667,-67.133333,0,0.0384,FALSE,1,1991
"327",327,"Yellowtail",19,"SPRING","SPRING_1991",41.716667,-67.716667,0,0.0384,FALSE,1,1991
"328",328,"Yellowtail",19,"SPRING","SPRING_1991",41.95,-67.716667,0,0.0384,FALSE,1,1991
"329",329,"Yellowtail",19,"SPRING","SPRING_1991",41.866667,-67.466667,0,0.0384,FALSE,1,1991
"330",330,"Yellowtail",19,"SPRING","SPRING_1991",41.716667,-68.283333,0,0.0384,FALSE,1,1991
"331",331,"Yellowtail",19,"SPRING","SPRING_1991",41.083333,-68.6,0,0.0384,FALSE,1,1991
"332",332,"Yellowtail",19,"SPRING","SPRING_1991",42.016667,-67.566667,0,0.0384,FALSE,1,1991
"333",333,"Yellowtail",19,"SPRING","SPRING_1991",42.133333,-67.216667,0,0.0384,FALSE,1,1991
"334",334,"Yellowtail",19,"SPRING","SPRING_1991",42.133333,-66.283333,0,0.0384,FALSE,1,1991
"335",335,"Yellowtail",19,"SPRING","SPRING_1991",41.8,-68.15,0,0.0384,FALSE,1,1991
"336",336,"Yellowtail",19,"SPRING","SPRING_1991",42.116667,-66.133333,0,0.0384,FALSE,1,1991
"337",337,"Yellowtail",22,"SPRING","SPRING_1992",40.883333,-67.883333,1.1,0.0384,FALSE,1,1992
"338",338,"Yellowtail",22,"SPRING","SPRING_1992",40.55,-68.75,0,0.0384,FALSE,1,1992
"339",339,"Yellowtail",22,"SPRING","SPRING_1992",41.116667,-67.283333,3.9,0.0384,FALSE,1,1992
"340",340,"Yellowtail",22,"SPRING","SPRING_1992",40.9,-67.816667,0.8,0.0384,FALSE,1,1992
"341",341,"Yellowtail",22,"SPRING","SPRING_1992",40.916667,-66.966667,1.2,0.0384,FALSE,1,1992
"342",342,"Yellowtail",22,"SPRING","SPRING_1992",40.65,-68.616667,0.7,0.0384,FALSE,1,1992
"343",343,"Yellowtail",22,"SPRING","SPRING_1992",41.016667,-67.116667,0.7,0.0384,FALSE,1,1992
"344",344,"Yellowtail",22,"SPRING","SPRING_1992",40.7,-67.933333,1,0.0384,FALSE,1,1992
"345",345,"Yellowtail",22,"SPRING","SPRING_1992",40.933333,-68.816667,1.8,0.0384,FALSE,1,1992
"346",346,"Yellowtail",22,"SPRING","SPRING_1992",40.233333,-68.383333,0,0.0384,FALSE,1,1992
"347",347,"Yellowtail",22,"SPRING","SPRING_1992",40.166667,-68.733333,0,0.0384,FALSE,1,1992
"348",348,"Yellowtail",22,"SPRING","SPRING_1992",40.366667,-68.25,0,0.0384,FALSE,1,1992
"349",349,"Yellowtail",22,"SPRING","SPRING_1992",40.166667,-68.433333,0,0.0384,FALSE,1,1992
"350",350,"Yellowtail",22,"SPRING","SPRING_1992",41.533333,-66.616667,0,0.0384,FALSE,1,1992
"351",351,"Yellowtail",22,"SPRING","SPRING_1992",41.016667,-66.716667,1.7,0.0384,FALSE,1,1992
"352",352,"Yellowtail",22,"SPRING","SPRING_1992",40.966667,-66.983333,0.2,0.0384,FALSE,1,1992
"353",353,"Yellowtail",22,"SPRING","SPRING_1992",40.9,-66.866667,1.9,0.0384,FALSE,1,1992
"354",354,"Yellowtail",22,"SPRING","SPRING_1992",41.15,-66.983333,0.4,0.0384,FALSE,1,1992
"355",355,"Yellowtail",22,"SPRING","SPRING_1992",42.05,-66.966667,28.7,0.0384,FALSE,1,1992
"356",356,"Yellowtail",22,"SPRING","SPRING_1992",41.933333,-65.966667,0,0.0384,FALSE,1,1992
"357",357,"Yellowtail",22,"SPRING","SPRING_1992",41.8,-66.616667,2.2,0.0384,FALSE,1,1992
"358",358,"Yellowtail",22,"SPRING","SPRING_1992",41.7,-66.8,3.3,0.0384,FALSE,1,1992
"359",359,"Yellowtail",22,"SPRING","SPRING_1992",41.55,-66.666667,0,0.0384,FALSE,1,1992
"360",360,"Yellowtail",22,"SPRING","SPRING_1992",41.816667,-65.8,0,0.0384,FALSE,1,1992
"361",361,"Yellowtail",22,"SPRING","SPRING_1992",41.483333,-65.966667,0,0.0384,FALSE,1,1992
"362",362,"Yellowtail",22,"SPRING","SPRING_1992",41.333333,-66.283333,0.9,0.0384,FALSE,1,1992
"363",363,"Yellowtail",22,"SPRING","SPRING_1992",41.966667,-65.783333,0,0.0384,FALSE,1,1992
"364",364,"Yellowtail",22,"SPRING","SPRING_1992",41.083333,-67.65,0.2,0.0384,FALSE,1,1992
"365",365,"Yellowtail",22,"SPRING","SPRING_1992",41.483333,-67.183333,0.4,0.0384,FALSE,1,1992
"366",366,"Yellowtail",22,"SPRING","SPRING_1992",41.05,-68.25,0,0.0384,FALSE,1,1992
"367",367,"Yellowtail",22,"SPRING","SPRING_1992",41.083333,-68.25,0,0.0384,FALSE,1,1992
"368",368,"Yellowtail",22,"SPRING","SPRING_1992",41.95,-67.066667,0.3,0.0384,FALSE,1,1992
"369",369,"Yellowtail",22,"SPRING","SPRING_1992",41.283333,-67.483333,0,0.0384,FALSE,1,1992
"370",370,"Yellowtail",22,"SPRING","SPRING_1992",41.816667,-67.2,0.3,0.0384,FALSE,1,1992
"371",371,"Yellowtail",22,"SPRING","SPRING_1992",40.983333,-68.35,2,0.0384,FALSE,1,1992
"372",372,"Yellowtail",22,"SPRING","SPRING_1992",41.75,-67.05,3,0.0384,FALSE,1,1992
"373",373,"Yellowtail",22,"SPRING","SPRING_1992",42,-67.633333,0,0.0384,FALSE,1,1992
"374",374,"Yellowtail",22,"SPRING","SPRING_1992",41.85,-67.866667,1.2,0.0384,FALSE,1,1992
"375",375,"Yellowtail",22,"SPRING","SPRING_1992",41.783333,-67.766667,0,0.0384,FALSE,1,1992
"376",376,"Yellowtail",22,"SPRING","SPRING_1992",41.9,-67.633333,0,0.0384,FALSE,1,1992
"377",377,"Yellowtail",22,"SPRING","SPRING_1992",41.266667,-68.383333,0.5,0.0384,FALSE,1,1992
"378",378,"Yellowtail",22,"SPRING","SPRING_1992",42.05,-67.5,0.5,0.0384,FALSE,1,1992
"379",379,"Yellowtail",22,"SPRING","SPRING_1992",41.866667,-68,0,0.0384,FALSE,1,1992
"380",380,"Yellowtail",22,"SPRING","SPRING_1992",42.083333,-66.633333,0,0.0384,FALSE,1,1992
"381",381,"Yellowtail",22,"SPRING","SPRING_1992",42.166667,-67.033333,3.6,0.0384,FALSE,1,1992
"382",382,"Yellowtail",22,"SPRING","SPRING_1992",42.133333,-66.816667,0,0.0384,FALSE,1,1992
"383",383,"Yellowtail",25,"SPRING","SPRING_1993",40.516667,-68.383333,0,0.0384,FALSE,1,1993
"384",384,"Yellowtail",25,"SPRING","SPRING_1993",40.616667,-67.833333,0,0.0384,FALSE,1,1993
"385",385,"Yellowtail",25,"SPRING","SPRING_1993",40.966667,-67.666667,0.2,0.0384,FALSE,1,1993
"386",386,"Yellowtail",25,"SPRING","SPRING_1993",40.816667,-66.916667,0,0.0384,FALSE,1,1993
"387",387,"Yellowtail",25,"SPRING","SPRING_1993",40.766667,-67.4,0,0.0384,FALSE,1,1993
"388",388,"Yellowtail",25,"SPRING","SPRING_1993",40.883333,-66.95,0,0.0384,FALSE,1,1993
"389",389,"Yellowtail",25,"SPRING","SPRING_1993",40.85,-68.066667,0,0.0384,FALSE,1,1993
"390",390,"Yellowtail",25,"SPRING","SPRING_1993",40.983333,-67.433333,1.2,0.0384,FALSE,1,1993
"391",391,"Yellowtail",25,"SPRING","SPRING_1993",41.083333,-67.433333,1.8,0.0384,FALSE,1,1993
"392",392,"Yellowtail",25,"SPRING","SPRING_1993",40.483333,-67.5,0,0.0384,FALSE,1,1993
"393",393,"Yellowtail",25,"SPRING","SPRING_1993",40.333333,-68.283333,0,0.0384,FALSE,1,1993
"394",394,"Yellowtail",25,"SPRING","SPRING_1993",40.2,-68.733333,0,0.0384,FALSE,1,1993
"395",395,"Yellowtail",25,"SPRING","SPRING_1993",40.75,-66.766667,0,0.0384,FALSE,1,1993
"396",396,"Yellowtail",25,"SPRING","SPRING_1993",41.6,-66.533333,2.9,0.0384,FALSE,1,1993
"397",397,"Yellowtail",25,"SPRING","SPRING_1993",41.866667,-66.866667,1.6,0.0384,FALSE,1,1993
"398",398,"Yellowtail",25,"SPRING","SPRING_1993",41.15,-67.033333,1.6,0.0384,FALSE,1,1993
"399",399,"Yellowtail",25,"SPRING","SPRING_1993",41.583333,-66.933333,0.4,0.0384,FALSE,1,1993
"400",400,"Yellowtail",25,"SPRING","SPRING_1993",41.333333,-66.866667,1.1,0.0384,FALSE,1,1993
"401",401,"Yellowtail",25,"SPRING","SPRING_1993",41.6,-67.083333,0,0.0384,FALSE,1,1993
"402",402,"Yellowtail",25,"SPRING","SPRING_1993",41.55,-66.583333,4.2,0.0384,FALSE,1,1993
"403",403,"Yellowtail",25,"SPRING","SPRING_1993",40.9,-66.866667,0,0.0384,FALSE,1,1993
"404",404,"Yellowtail",25,"SPRING","SPRING_1993",41.166667,-67.133333,0.4,0.0384,FALSE,1,1993
"405",405,"Yellowtail",25,"SPRING","SPRING_1993",41.716667,-66,0.3,0.0384,FALSE,1,1993
"406",406,"Yellowtail",25,"SPRING","SPRING_1993",41.783333,-65.85,0,0.0384,FALSE,1,1993
"407",407,"Yellowtail",25,"SPRING","SPRING_1993",41.35,-66.25,0.8,0.0384,FALSE,1,1993
"408",408,"Yellowtail",25,"SPRING","SPRING_1993",42,-65.933333,0,0.0384,FALSE,1,1993
"409",409,"Yellowtail",25,"SPRING","SPRING_1993",41.416667,-66,0,0.0384,FALSE,1,1993
"410",410,"Yellowtail",25,"SPRING","SPRING_1993",40.766667,-68.583333,1.2,0.0384,FALSE,1,1993
"411",411,"Yellowtail",25,"SPRING","SPRING_1993",42,-67.116667,0.6,0.0384,FALSE,1,1993
"412",412,"Yellowtail",25,"SPRING","SPRING_1993",41.4,-68.05,0,0.0384,FALSE,1,1993
"413",413,"Yellowtail",25,"SPRING","SPRING_1993",40.95,-68.35,0,0.0384,FALSE,1,1993
"414",414,"Yellowtail",25,"SPRING","SPRING_1993",41.2,-68.2,0,0.0384,FALSE,1,1993
"415",415,"Yellowtail",25,"SPRING","SPRING_1993",41.2,-68.033333,0,0.0384,FALSE,1,1993
"416",416,"Yellowtail",25,"SPRING","SPRING_1993",41.516667,-67.716667,0,0.0384,FALSE,1,1993
"417",417,"Yellowtail",25,"SPRING","SPRING_1993",41.466667,-67.2,0,0.0384,FALSE,1,1993
"418",418,"Yellowtail",25,"SPRING","SPRING_1993",40.766667,-68.433333,0,0.0384,FALSE,1,1993
"419",419,"Yellowtail",25,"SPRING","SPRING_1993",41.3,-68.333333,0,0.0384,FALSE,1,1993
"420",420,"Yellowtail",25,"SPRING","SPRING_1993",41.55,-68.016667,0,0.0384,FALSE,1,1993
"421",421,"Yellowtail",25,"SPRING","SPRING_1993",41.633333,-68.133333,0,0.0384,FALSE,1,1993
"422",422,"Yellowtail",25,"SPRING","SPRING_1993",41.916667,-67.4,0,0.0384,FALSE,1,1993
"423",423,"Yellowtail",25,"SPRING","SPRING_1993",41.466667,-68.016667,0,0.0384,FALSE,1,1993
"424",424,"Yellowtail",25,"SPRING","SPRING_1993",42,-67.616667,0,0.0384,FALSE,1,1993
"425",425,"Yellowtail",25,"SPRING","SPRING_1993",42.15,-66.75,0,0.0384,FALSE,1,1993
"426",426,"Yellowtail",25,"SPRING","SPRING_1993",41.75,-68.283333,0,0.0384,FALSE,1,1993
"427",427,"Yellowtail",25,"SPRING","SPRING_1993",42.116667,-66.316667,0.3,0.0384,FALSE,1,1993
"428",428,"Yellowtail",25,"SPRING","SPRING_1993",42.1,-66.433333,0.5,0.0384,FALSE,1,1993
"429",429,"Yellowtail",28,"SPRING","SPRING_1994",40.883333,-68.766667,1.275,0.0384,FALSE,1,1994
"430",430,"Yellowtail",28,"SPRING","SPRING_1994",40.566667,-67.75,0,0.0384,FALSE,1,1994
"431",431,"Yellowtail",28,"SPRING","SPRING_1994",40.916667,-67.35,0.34,0.0384,FALSE,1,1994
"432",432,"Yellowtail",28,"SPRING","SPRING_1994",41.083333,-67.2,2.295,0.0384,FALSE,1,1994
"433",433,"Yellowtail",28,"SPRING","SPRING_1994",40.866667,-66.916667,0,0.0384,FALSE,1,1994
"434",434,"Yellowtail",28,"SPRING","SPRING_1994",40.416667,-68.666667,0,0.0384,FALSE,1,1994
"435",435,"Yellowtail",28,"SPRING","SPRING_1994",40.533333,-68.416667,0,0.0384,FALSE,1,1994
"436",436,"Yellowtail",28,"SPRING","SPRING_1994",40.45,-68.35,0,0.0384,FALSE,1,1994
"437",437,"Yellowtail",28,"SPRING","SPRING_1994",40.683333,-67.35,0,0.0384,FALSE,1,1994
"438",438,"Yellowtail",28,"SPRING","SPRING_1994",40.6,-67.2,0,0.0384,FALSE,1,1994
"439",439,"Yellowtail",28,"SPRING","SPRING_1994",40.35,-68.383333,0,0.0384,FALSE,1,1994
"440",440,"Yellowtail",28,"SPRING","SPRING_1994",40.766667,-66.816667,0,0.0384,FALSE,1,1994
"441",441,"Yellowtail",28,"SPRING","SPRING_1994",40.416667,-67.466667,0,0.0384,FALSE,1,1994
"442",442,"Yellowtail",28,"SPRING","SPRING_1994",41.483333,-66.883333,0.34,0.0384,FALSE,1,1994
"443",443,"Yellowtail",28,"SPRING","SPRING_1994",41.733333,-66.416667,4.25,0.0384,FALSE,1,1994
"444",444,"Yellowtail",28,"SPRING","SPRING_1994",41.816667,-66.4,3.23,0.0384,FALSE,1,1994
"445",445,"Yellowtail",28,"SPRING","SPRING_1994",40.95,-66.716667,0.425,0.0384,FALSE,1,1994
"446",446,"Yellowtail",28,"SPRING","SPRING_1994",41.383333,-66.833333,0.765,0.0384,FALSE,1,1994
"447",447,"Yellowtail",28,"SPRING","SPRING_1994",41.383333,-66.316667,0.935,0.0384,FALSE,1,1994
"448",448,"Yellowtail",28,"SPRING","SPRING_1994",41.533333,-66.25,1.445,0.0384,FALSE,1,1994
"449",449,"Yellowtail",28,"SPRING","SPRING_1994",41.35,-67.016667,0.34,0.0384,FALSE,1,1994
"450",450,"Yellowtail",28,"SPRING","SPRING_1994",41.083333,-66.616667,3.485,0.0384,FALSE,1,1994
"451",451,"Yellowtail",28,"SPRING","SPRING_1994",41.45,-67,0,0.0384,FALSE,1,1994
"452",452,"Yellowtail",28,"SPRING","SPRING_1994",41.65,-65.866667,0,0.0384,FALSE,1,1994
"453",453,"Yellowtail",28,"SPRING","SPRING_1994",41.483333,-66.066667,0,0.0384,FALSE,1,1994
"454",454,"Yellowtail",28,"SPRING","SPRING_1994",41.15,-66.4,0,0.0384,FALSE,1,1994
"455",455,"Yellowtail",28,"SPRING","SPRING_1994",41.1,-66.366667,0,0.0384,FALSE,1,1994
"456",456,"Yellowtail",28,"SPRING","SPRING_1994",41.716667,-67.45,0.765,0.0384,FALSE,1,1994
"457",457,"Yellowtail",28,"SPRING","SPRING_1994",41.2,-68.083333,0,0.0384,FALSE,1,1994
"458",458,"Yellowtail",28,"SPRING","SPRING_1994",41.966667,-67.05,1.53,0.0384,FALSE,1,1994
"459",459,"Yellowtail",28,"SPRING","SPRING_1994",40.916667,-68.2,0,0.0384,FALSE,1,1994
"460",460,"Yellowtail",28,"SPRING","SPRING_1994",40.8,-68.216667,0,0.0384,FALSE,1,1994
"461",461,"Yellowtail",28,"SPRING","SPRING_1994",41.733333,-67.033333,0.255,0.0384,FALSE,1,1994
"462",462,"Yellowtail",28,"SPRING","SPRING_1994",41.55,-67.5,0,0.0384,FALSE,1,1994
"463",463,"Yellowtail",28,"SPRING","SPRING_1994",41.583333,-67.266667,0,0.0384,FALSE,1,1994
"464",464,"Yellowtail",28,"SPRING","SPRING_1994",41.633333,-67.433333,0,0.0384,FALSE,1,1994
"465",465,"Yellowtail",28,"SPRING","SPRING_1994",41.783333,-67.9,0,0.0384,FALSE,1,1994
"466",466,"Yellowtail",28,"SPRING","SPRING_1994",41.633333,-68.066667,0,0.0384,FALSE,1,1994
"467",467,"Yellowtail",28,"SPRING","SPRING_1994",41.75,-67.95,0,0.0384,FALSE,1,1994
"468",468,"Yellowtail",28,"SPRING","SPRING_1994",41.566667,-68.216667,0,0.0384,FALSE,1,1994
"469",469,"Yellowtail",28,"SPRING","SPRING_1994",41.15,-68.533333,0,0.0384,FALSE,1,1994
"470",470,"Yellowtail",28,"SPRING","SPRING_1994",41.733333,-68.116667,0,0.0384,FALSE,1,1994
"471",471,"Yellowtail",28,"SPRING","SPRING_1994",42.083333,-66.166667,3.485,0.0384,FALSE,1,1994
"472",472,"Yellowtail",28,"SPRING","SPRING_1994",41.833333,-68.016667,1.105,0.0384,FALSE,1,1994
"473",473,"Yellowtail",28,"SPRING","SPRING_1994",42.133333,-67.15,4.08,0.0384,FALSE,1,1994
"474",474,"Yellowtail",28,"SPRING","SPRING_1994",42.15,-66.8,0,0.0384,FALSE,1,1994
"475",475,"Yellowtail",31,"SPRING","SPRING_1995",41.1,-67.433333,4.2,0.0384,FALSE,1,1995
"476",476,"Yellowtail",31,"SPRING","SPRING_1995",40.733333,-67.15,0,0.0384,FALSE,1,1995
"477",477,"Yellowtail",31,"SPRING","SPRING_1995",40.666667,-68.45,1.3,0.0384,FALSE,1,1995
"478",478,"Yellowtail",31,"SPRING","SPRING_1995",41.116667,-67.283333,3.9,0.0384,FALSE,1,1995
"479",479,"Yellowtail",31,"SPRING","SPRING_1995",40.383333,-68.416667,0,0.0384,FALSE,1,1995
"480",480,"Yellowtail",31,"SPRING","SPRING_1995",40.316667,-68.783333,0,0.0384,FALSE,1,1995
"481",481,"Yellowtail",31,"SPRING","SPRING_1995",40.883333,-67.866667,1.9,0.0384,FALSE,1,1995
"482",482,"Yellowtail",31,"SPRING","SPRING_1995",40.733333,-67.516667,0,0.0384,FALSE,1,1995
"483",483,"Yellowtail",31,"SPRING","SPRING_1995",40.633333,-67.433333,0,0.0384,FALSE,1,1995
"484",484,"Yellowtail",31,"SPRING","SPRING_1995",40.5,-67.3,0,0.0384,FALSE,1,1995
"485",485,"Yellowtail",31,"SPRING","SPRING_1995",40.4,-67.816667,0,0.0384,FALSE,1,1995
"486",486,"Yellowtail",31,"SPRING","SPRING_1995",40.283333,-68.566667,0,0.0384,FALSE,1,1995
"487",487,"Yellowtail",31,"SPRING","SPRING_1995",40.316667,-68.05,0,0.0384,FALSE,1,1995
"488",488,"Yellowtail",31,"SPRING","SPRING_1995",41.283333,-66.966667,2.5,0.0384,FALSE,1,1995
